Date,ScreenName,UserID,TweetID,Text,year,month
2018-10-31 20:42:36,GenomeInABottle,778427430,1057734607213334528,@GenomeInABottle slides from @AMPath Reference Materials Forum are online at https://t.co/0pjl7wZpuJ #AMP2018,2018,10
2018-10-31 20:40:11,FertigLab,3696565696,1057733999429382144,Check out our newest updates to CoGAPS to perform Bayesian NMF for single cell data.  https://t.co/oYRNQjiCUN,2018,10
2018-10-31 20:40:03,jayehmsee,4353061,1057733962750197762,I read a book ages ago in High School that dealt with climate change and one of the many things happening in the plot were neverending hurricanes that were continually recharged by the oceans. They travelled over continents. Continuously.,2018,10
2018-10-31 20:29:59,k8hert,50690435,1057731432846548992,@jeetsukumaran MindBlown!,2018,10
2018-10-31 20:29:44,DamCou,215335757,1057731368929689613,It's a damning indictment of the people I follow that I have turned to Twitter for the first time in hours today to find you are all still banging on about Waitrose. https://t.co/rJlJzq5UVi,2018,10
2018-10-31 20:29:09,iddux,15276911,1057731220447133701,"So when they do feedback surveys with a raffle in statistics meetings, does nobody answer those forms because the probability of winning the prize is negligible?",2018,10
2018-10-31 20:29:02,jeetsukumaran,304085618,1057731193876049921,@k8hert With [Cc]amelCase also being subclassed into dromedaryCase or BactrianCase!,2018,10
2018-10-31 20:28:53,BioMickWatson,228586748,1057731152134463492,Parkinson's disease 'may' start in gut https://t.co/0oAzoz0go8,2018,10
2018-10-31 20:28:18,frogsicles,37832467,1057731008961818624,"Just listened to Ep. 35 of @herphighlights about caecilians! It was the first one I listened to and I LOVED it, can't wait to listen to more! Can't stop thinking about how caecilians do look like worms with shark faces and chubby cheeks. https://t.co/bFpsXgPIDy",2018,10
2018-10-31 20:27:44,IndoorEcology,2272197025,1057730866724560896,@AWRgenes Use DuckDuckGo but you have to tell everyone you're cooler than them 'coz it totally doesn't track you. Totally.,2018,10
2018-10-31 20:27:41,tangming2005,433559451,1057730850064875520,any pointers on single cell DNA methylation analysis? I will deal with snmC-seq2 data in the future  https://t.co/nZUoc16kr7,2018,10
