Date,ScreenName,UserID,TweetID,Text,year,month
2019-03-31 22:49:45,tomkXY,2842025330,1112487172517486592,@PhilippBayer I’ve also met Alexej Abyzov visiting RIKEN. He seems very helpful (although busy) so I’m sure he’d respond if you drop him an email or pull request. https://t.co/htzO7nVIxkhttps://t.co/lrnnD979Eq,2019,03
2019-03-31 22:49:37,BossK_Cream,55379681,1112487137713287168,Cherish that shit. I haven’t had a male who wanted a platonic friendship since middle school https://t.co/Ua4aLbg2uG,2019,03
2019-03-31 22:49:13,W_Park_MD,343223445,1112487039767851009,Great thank you @AACR_CEO for warm welcome like southern hospitality in Atlanta. In remembrance of Dr. Waun Ki Hong. #AACR19 https://t.co/kiDhoA5CFg,2019,03
2019-03-31 22:44:48,AncestralState,239545254,1112485924728958976,@neilhall_uk @AnitaScoonesPhD If you like a veggie restaurants. Best ever: https://t.co/ybPmu2arFt Don't believe me ask George Clooney,2019,03
2019-03-31 22:43:54,neilfws,14162706,1112485701499514880,this is called preparing you for the real world https://t.co/xc7l6IuCBt,2019,03
2019-03-31 22:40:35,mtanichthys,56302593,1112484866208264192,Corydoras panda 🐼 being cute https://t.co/WnFQih42B4,2019,03
2019-03-31 22:38:10,BossK_Cream,55379681,1112484257157574656,What does submission mean in a relationship? like are you supposed to let ya man run you? I’d rather tf not https://t.co/3pCsYvpJZy,2019,03
2019-03-31 22:29:42,rnomics,177684507,1112482127520677888,"Top #tweeted story in #structbio: IYPT promotional pack https://t.co/Js8i2ik827, see more https://t.co/ThsI8L7UXY",2019,03
2019-03-31 22:28:02,BioinformaticsB,343405125,1112481705724506112,The first gene therapy to treat a rare blood disorder is one step closer to approval following a recommendation by European officials. httpsbuff.ly2U4y6I5Â: The first gene therapy to treat a rare blood disorder is one step closer to approval following a… https://t.co/UC7EXJtrDD,2019,03
2019-03-31 22:13:51,LindorffLarsen,1009527883151310848,1112478139375079425,"A good day to re-read this paper by Bax, Max and Zax in @J_A_C_S https://t.co/cAdxp5zg0Z https://t.co/ca68DuoJzu",2019,03
2019-03-31 22:13:19,K_G_Andersen,2887865951,1112478001797558272,@WvSchaik @arambaut @pathogenomenick @ilovechocagar @JessicaMABlair @MichaelWorobey Definitely the latter. Which we have here 👇 https://t.co/TWWaguLjCm,2019,03
2019-03-31 22:11:02,EarlhamInst,93655345,1112477426863480833,"Do you even knowledge exchange, bro?If not, here's an article how to #getdowntobusiness and #justdoit#knowledgeexchange #whybother #adviceforscientists #EIlearning #scicomm #sciencehttps://t.co/wHZghphNrS https://t.co/jxjH6mPTWA",2019,03
2019-03-31 22:10:50,emmabell42,22042578,1112477378415132674,"@strnr Yes! I get this all the time. That or ""I heard about this thing called CRISPR, do you do that?"".",2019,03
2019-03-31 21:58:32,BioinformaticsB,343405125,1112474284532748288,Structure mapping of dengue and Zika viruses reveals functional longrange interactions.: Dengue DENV and Zika ZIKV viruses are clinically important members of the Flaviviridae family with an 11kb positive strand RNA genome that folds to enable virus… https://t.co/Xnr8ffB6x1,2019,03
